"DAT_OCR";"NUM_PLACA";"NUM_VELOCIDADE";"COD_LATITUDE";"COD_LONGITUDE";"LOCEQUIP"
23/07/23;"QNK5605";65;"-23.0150000000";"-43.4705555600";"AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL"
23/07/23;"RIR5E39";46;"-22.9877778000";"-43.4336111111";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 11216 - SENTIDO RECREIO - FX 1"
23/07/23;"KYK7921";20;"-22.8701569444";"-43.5545261111";"ESTRADA DO MENDANHA PROXIMO AO Nº 1299 - SENTIDO ESTRADA DO GUANDU - FX 2"
23/07/23;"RJM2128";27;"-23.0052778000";"-43.4308333333";"AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"KPI7691";43;"-22.9911111000";"-43.5936111111";"ESTRADA DO MATO ALTO PROXIMO AO Nº 959 - SENTIDO BARRA - FX 1"
23/07/23;"KVZ5177";30;"-22.9391667000";"-43.3347222222";"RUA TIROL PROXIMO AO Nº 753 - SENTIDO JACAREPAGUA - FX 1"
23/07/23;"RKM0650";29;"-22.4850965000";"-43.1223252000";"RUA CAMBAUBA PROXIMO AO Nº 1165 - SENTIDO PRAIA DA BICA - FX 1"
23/07/23;"KII1I42";28;"-22.9196681000";"-43.4001200000";"ESTRADA DO RIO GRANDE PROXIMO AO Nº 3463 - SENTIDO ESTRADA DO PAU DA FOME - FX 1"
23/07/23;"KDC2538";28;"-22.9175000000";"-43.1944444444";"RUA ITAPIRU PROXIMO AO LARGO DO CATUMBI - SENTIDO RIO COMPRIDO - FX 1"
23/07/23;"LSJ9747";29;"-22.9391667000";"-43.3347222222";"RUA TIROL PROXIMO AO Nº 753 - SENTIDO JACAREPAGUA - FX 1"
23/07/23;"RJI9372";33;"-22.4850965000";"-43.1223252000";"RUA CAMBAUBA PROXIMO AO Nº 1165 - SENTIDO PRAIA DA BICA - FX 1"
23/07/23;"DHK6700";18;"-22.9893670000";"-43.4171350000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO CURICICA - FX 3 PISTA CENTRAL"
23/07/23;"LQF4654";32;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 3"
23/07/23;"HBL0G29";40;"-22.8419530000";"-43.2755580000";"RUA MONSENHOR ALVES ROCHA PROXIMO AO Nº 97 - SENTIDO RAMOS - FX 2"
23/07/23;"KRK8245";68;"-23.0183850000";"-43.4831940000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LPO4A44";28;"-23.0035420000";"-43.4334500000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 5400 - SENTIDO CURICICA - FX 3 PISTA CENTRAL"
23/07/23;"IIK7J74";29;"-22.9729910000";"-43.3854900000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 1 PISTA LATERAL"
23/07/23;"LUO5844";33;"-23.0004550000";"-43.4301970000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 6300 - SENTIDO PRAIA - FX 2 PISTA CENTRAL"
23/07/23;"LOG3199";25;"-22.9677060000";"-43.3977170000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 3 PISTA CENTRAL"
23/07/23;"PWY8434";26;"-22.8870130000";"-43.3449610000";"RUA CANDIDO BENICIO PROXIMO AO Nº 464 - SENTIDO BARRA - FX 2"
23/07/23;"LSP6596";66;"-23.0183850000";"-43.4831940000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LPY3683";65;"-23.0156490000";"-43.4708920000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"LAH6A03";35;"-22.9019070000";"-43.3553340000";"RUA CANDIDO BENICIO PROXIMO AO Nº 2426 - SENTIDO BARRA - FX 2"
23/07/23;"LSW7949";32;"-23.0035420000";"-43.4334500000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 5400 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"TIM9I11";27;"-22.8967620000";"-43.3516390000";"RUA CANDIDO BENICIO PROXIMO A RUA BARONESA - SENTIDO BARRA - FX 2"
23/07/23;"RIS7431";35;"-22.9732370000";"-43.3709890000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1111 - SENTIDO RIOCENTRO - FX 2 PISTA CENTRAL"
23/07/23;"OOO5012";31;"-22.9677060000";"-43.3977170000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"LTR1328";18;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"EYK0934";28;"-22.9362511000";"-43.3329580556";"ESTRADA DOS TRES RIOS PROXIMO AO Nº 1173 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"RJG4052";70;"-22.9887450000";"-43.4167570000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO PRAIA - FX 2 PISTA CENTRAL"
23/07/23;"RKT9E41";52;"-22.9887450000";"-43.4167570000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO PRAIA - FX 3 PISTA CENTRAL"
23/07/23;"LRS7462";24;"-23.0036630000";"-43.3246000000";"AVENIDA AFONSO ARINOS DE MELO FRANCO PROXIMO A AVENIDA DAS AMERICAS - SENTIDO SANTA CRUZ - FX 1"
23/07/23;"RJT9650";57;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 4"
23/07/23;"LMX1398";45;"-22.9340040000";"-43.3724830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 1099 - SENTIDO RECREIO - FX 4"
23/07/23;"RJE5311";55;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"RJX4490";51;"-22.8997222000";"-43.6797222222";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 1800 - SENTIDO GUARATIBA - FX 2"
23/07/23;"KRK3468";42;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 2"
23/07/23;"LTQ2336";60;"-23.0083333000";"-43.4438888889";"AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RKR1J39";27;"-22.9363889000";"-43.3513888889";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 1052 - SENTIDO RUA CANDIDO BENICIO - FX 1"
23/07/23;"FWW1D69";36;"-23.2338888900";"-43.3880555600";"AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL"
23/07/23;"NKD6819";30;"-22.5914435000";"-43.1807087000";"ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 1117 - SENTIDO RIO DAS PEDRAS - FX 1"
23/07/23;"IZV4987";33;"-22.9196681000";"-43.4001200000";"ESTRADA DO RIO GRANDE PROXIMO AO Nº 3463 - SENTIDO ESTRADA DO PAU DA FOME - FX 1"
23/07/23;"LMO6D74";20;"-22.9893670000";"-43.4171350000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO CURICICA - FX 3 PISTA CENTRAL"
23/07/23;"OUD6863";35;"-22.9019070000";"-43.3553340000";"RUA CANDIDO BENICIO PROXIMO AO Nº 2426 - SENTIDO BARRA - FX 2"
23/07/23;"KUK3439";51;"-22.9584750000";"-43.3836588889";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4450 - SENTIDO RECREIO - FX 3"
23/07/23;"OUZ9306";40;"-22.9584750000";"-43.3836588889";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4450 - SENTIDO RECREIO - FX 3"
23/07/23;"LUC5490";28;"-22.9731500000";"-43.3854850000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 2 PISTA CENTRAL"
23/07/23;"RWT9524";16;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"LTT6686";43;"-22.9732370000";"-43.3709890000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1111 - SENTIDO RIOCENTRO - FX 3 PISTA CENTRAL"
23/07/23;"OBD2I44";25;"-22.9729910000";"-43.3854900000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 2 PISTA LATERAL"
23/07/23;"KYK4464";48;"-22.8453540000";"-43.2388240000";"AVENIDA BRIGADEIRO TROMPOWSKI PROXIMO A AVENIDA HORACIO DE MACEDO - SENTIDO GALEAO - FX 2"
23/07/23;"KXJ9535";43;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"LSA3120";29;"-23.0054610000";"-43.4311080000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"DRK7848";22;"-22.8375730000";"-43.2905810000";"AVENIDA BRAZ DE PINA PROXIMO A RUA QUIXADA - SENTIDO BARRA - FX 2"
23/07/23;"KOS7B39";52;"-22.9729180000";"-43.3982440000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 3500 - SENTIDO RIOCENTRO - FX 1 PISTA LATERAL"
23/07/23;"LSE1931";70;"-22.9998380000";"-43.3543610000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"MWS6104";43;"-22.8403520000";"-43.2973450000";"AVENIDA VICENTE DE CARVALHO PROXIMO A RUA MONSENHOR PIZARRO - SENTIDO BARRA - FX 2"
23/07/23;"RVX6167";15;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"NVC5011";16;"-22.9730640000";"-43.3794520000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO A AVENIDA IMPERATRIZ LEOPOLDINA - SENTIDO RIOCENTRO - FX 2 PISTA LATERAL"
23/07/23;"RKM3407";27;"-22.9731500000";"-43.3854850000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 3 PISTA CENTRAL"
23/07/23;"OCW8F61";85;"-22.8648230000";"-43.2478950000";"AVENIDA BRASIL PROXIMO AO CPOR - SENTIDO CENTRO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT"
23/07/23;"LCJ8695";74;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"RJN3473";56;"-22.9034000000";"-43.2459040000";"AVENIDA MARECHAL RONDON PROXIMO AO Nº 704 - SENTIDO UNICO - FX 1"
23/07/23;"LRW8B73";72;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"POO2696";20;"-22.8627340000";"-43.5437300000";"ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"LSM3143";41;"-22.9050000000";"-43.2772222200";"RUA HERMENGARDA PROXIMO AO Nº 460 - SENTIDO ENGENHO NOVO - FX 2"
23/07/23;"WYW5953";39;"-22.9050000000";"-43.2772222200";"RUA HERMENGARDA PROXIMO AO Nº 460 - SENTIDO ENGENHO NOVO - FX 3 FAIXA EXCLUSIVA BRS"
23/07/23;"LMA6081";51;"-22.9058333300";"-43.1933333300";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 2000 - SENTIDO PRACA DA BANDEIRA - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"GFC5626";47;"-22.9050000000";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 2 PISTA LATERAL"
23/07/23;"ODR5489";95;"-23.0002778000";"-43.3750000000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6101 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"OND1C10";26;"-22.8803731000";"-43.4737069444";"RUA DA FEIRA PROXIMO AO Nº 748 - SENTIDO REALENGO - FX 2"
23/07/23;"RJR2868";64;"-23.0000140000";"-43.3780555556";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6700 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL"
23/07/23;"LLX2311";63;"-23.0000140000";"-43.3780555556";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6700 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL"
23/07/23;"OOL7841";64;"-22.8808333000";"-43.5108333333";"AVENIDA DE SANTA CRUZ PROXIMO AO Nº 9591 - SENTIDO REALENGO - FX 1"
23/07/23;"HJP3196";24;"-23.0052778000";"-43.4308333333";"AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"LSS8615";31;"-22.5914435000";"-43.1807087000";"ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 1117 - SENTIDO RIO DAS PEDRAS - FX 1"
23/07/23;"PXP8115";31;"-22.9411967000";"-43.5905525000";"ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO CAMPO GRANDE - FX 1"
23/07/23;"KYD8433";28;"-22.9391667000";"-43.3347222222";"RUA TIROL PROXIMO AO Nº 753 - SENTIDO JACAREPAGUA - FX 1"
23/07/23;"LMV1611";24;"-23.0036630000";"-43.3246000000";"AVENIDA AFONSO ARINOS DE MELO FRANCO PROXIMO A AVENIDA DAS AMERICAS - SENTIDO SANTA CRUZ - FX 1"
23/07/23;"RUZ1F20";67;"-22.9887450000";"-43.4167570000";"AVENIDA SALVADOR ALLENDE PROXIMO AO BRT ILHA PURA - SENTIDO PRAIA - FX 2 PISTA CENTRAL"
23/07/23;"LTV1111";50;"-22.9091960000";"-43.2700670000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 646 - SENTIDO UNICO - FX 2"
23/07/23;"RFO1072";48;"-22.8535190000";"-43.3135560000";"AVENIDA PASTOR MARTIN LUTHER KING JUNIOR PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VIA DUTRA - FX 2"
23/07/23;"LUM3624";53;"-22.9073150000";"-43.2699960000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 445 - SENTIDO UNICO - FX 2"
23/07/23;"LTC2946";25;"-22.9729910000";"-43.3854900000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 2 PISTA LATERAL"
23/07/23;"KWL6B33";28;"-22.8870130000";"-43.3449610000";"RUA CANDIDO BENICIO PROXIMO AO Nº 464 - SENTIDO BARRA - FX 2"
23/07/23;"LSL9B66";37;"-22.9537020000";"-43.3757780000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 3300 - SENTIDO RECREIO - FX 3"
23/07/23;"LMW5407";62;"-23.0183850000";"-43.4831940000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"DIM5031";45;"-22.8378060000";"-43.2909910000";"AVENIDA BRAZ DE PINA PROXIMO A RUA QUIXADA - SENTIDO GALEAO - FX 2"
23/07/23;"LKY3474";34;"-22.8449490000";"-43.3016280000";"AVENIDA VICENTE DE CARVALHO PROXIMO A PRACA MARCO AURELIO - SENTIDO BARRA - FX 2"
23/07/23;"PYF5607";24;"-22.9537020000";"-43.3757780000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 3300 - SENTIDO RECREIO - FX 2"
23/07/23;"KYY8772";12;"-22.8398250000";"-43.2816900000";"RUA COMANDANTE CONCEICAO PROXIMO A AVENIDA BRAZ DE PINA - SENTIDO UNICO - FX 2"
23/07/23;"RIS1O11";75;"-22.8971169000";"-43.1833902800";"TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO ATERRO - FX 1"
23/07/23;"WMG6C07";53;"-22.9974840000";"-43.3651030000";"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 2"
23/07/23;"KQA4888";36;"-22.9498820000";"-43.1777590000";"AVENIDA HENRIQUE DODSWORTH PROXIMO AO Nº 183 - SENTIDO COPACABANA - FX 2"
23/07/23;"LMT1F89";40;"-22.9041666700";"-43.1877777800";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1261 - SENTIDO PRACA XV - FX 2 PISTA LATERAL"
23/07/23;"III0174";46;"-22.9050000000";"-43.2694444400";"AVENIDA MARECHAL RONDON PROXIMO AO Nº 3135 - SENTIDO MARACANA - FX 2"
23/07/23;"LAR3824";45;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"LPM5940";24;"-22.9270489000";"-43.5722583333";"ESTRADA DO MONTEIRO PROXIMO A RUA ESCULAPIO - SENTIDO BARRA - FX 2"
23/07/23;"LRL8438";29;"-22.8803731000";"-43.4737069444";"RUA DA FEIRA PROXIMO AO Nº 748 - SENTIDO REALENGO - FX 1"
23/07/23;"LRW3764";50;"-22.9352778000";"-43.3302777778";"ESTRADA DOS TRES RIOS PROXIMO AO Nº 1453 - SENTIDO LINHA AMARELA - FX 1"
23/07/23;"RJV0862";22;"-22.8701569444";"-43.5545261111";"ESTRADA DO MENDANHA PROXIMO AO Nº 1299 - SENTIDO ESTRADA DO GUANDU - FX 2"
23/07/23;"KGR7175";17;"-22.8695416667";"-43.5544411111";"ESTRADA DO MENDANHA PROXIMO AO Nº 1299 - SENTIDO ESTRADA DA POSSE - FX 2"
23/07/23;"ONW4882";37;"-22.9166667000";"-43.2369444444";"RUA MAXWELL PROXIMO AO Nº 20 - SENTIDO MARACANA - FX 1"
23/07/23;"LAX2627";52;"-23.0085862746";"000.000000000";"ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 436 - SENTIDO ITANHANGA - FX 1"
23/07/23;"BPA7847";30;"-22.4850965000";"-43.1223252000";"RUA CAMBAUBA PROXIMO AO Nº 1165 - SENTIDO ESTRADA DO GALEAO - FX 1"
23/07/23;"LOV2405";38;"-22.9126080000";"-43.2665980000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 1184 - SENTIDO UNICO - FX 2"
23/07/23;"AMI3F61";52;"-23.0003120000";"-43.4303360000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 6300 - SENTIDO PRAIA - FX 2 PISTA LATERAL"
23/07/23;"QQS4475";37;"-22.8403520000";"-43.2973450000";"AVENIDA VICENTE DE CARVALHO PROXIMO A RUA MONSENHOR PIZARRO - SENTIDO BARRA - FX 3"
23/07/23;"LUG6712";58;"-22.9729960000";"-43.3876240000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 980 - SENTIDO RIOCENTRO - FX 2 PISTA LATERAL"
23/07/23;"RIZ8D12";33;"-23.0054610000";"-43.4311080000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"KXJ7702";24;"-22.9729910000";"-43.3854900000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 2 PISTA LATERAL"
23/07/23;"LMG0075";23;"-22.9677060000";"-43.3977170000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 971 - SENTIDO CURICICA - FX 3 PISTA CENTRAL"
23/07/23;"PXW0710";30;"-22.9731500000";"-43.3854850000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 2 PISTA CENTRAL"
23/07/23;"RUG4075";12;"-22.8398250000";"-43.2816900000";"RUA COMANDANTE CONCEICAO PROXIMO A AVENIDA BRAZ DE PINA - SENTIDO UNICO - FX 1"
23/07/23;"LPN7550";39;"-22.8981420000";"-43.3527840000";"RUA CANDIDO BENICIO PROXIMO A RUA BARAO - SENTIDO BARRA - FX 4"
23/07/23;"KUS7476";17;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 3 PISTA CENTRAL"
23/07/23;"PXX5674";30;"-22.9635390000";"-43.3942830000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 4755 - SENTIDO PRAIA - FX 1 PISTA LATERAL"
23/07/23;"JTU8655";17;"-22.9734840000";"-43.3666040000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 600 - SENTIDO LINHA AMARELA - FX 2 PISTA CENTRAL"
23/07/23;"LTB5624";53;"-22.8995000000";"-43.3849280000";"ESTRADA DO CATONHO PROXIMO AO Nº 977 - SENTIDO TAQUARA - FX 1"
23/07/23;"ODN7609";75;"-22.8971169000";"-43.1833902800";"TUNEL PREFEITO MARCELLO ALENCAR PROXIMO AO PORTAO 05 - SENTIDO ATERRO - FX 2"
23/07/23;"OXF0231";56;"-22.9729770000";"-43.2178960000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 2"
23/07/23;"KRI1537";72;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"QQM4503";45;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"LTX7666";44;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"QOM4088";57;"-23.0083333000";"-43.4438888889";"AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RJU6029";24;"-22.9360381000";"-43.3520880556";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 1052 - SENTIDO ESTRADA DE JACAREPAGUA - FX 1"
23/07/23;"RKG7946";25;"-22.9391667000";"-43.3347222222";"RUA TIROL PROXIMO AO Nº 753 - SENTIDO JACAREPAGUA - FX 1"
23/07/23;"TJG6002";38;"-22.5914435000";"-43.1807087000";"ESTRADA DA BARRA DA TIJUCA PROXIMO AO Nº 1117 - SENTIDO RIO DAS PEDRAS - FX 1"
23/07/23;"RJM9623";30;"-22.9092228000";"-43.3786266667";"ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO PRACA SECA - FX 1"
23/07/23;"RJG5398";46;"-22.9348070000";"-43.3718130000";"ESTRADA DOS BANDEIRANTES PROXIMO A ESTACAO BRT MERCK - SENTIDO TANQUE - FX 3"
23/07/23;"OUC8325";34;"-22.8449490000";"-43.3016280000";"AVENIDA VICENTE DE CARVALHO PROXIMO A PRACA MARCO AURELIO - SENTIDO BARRA - FX 2"
23/07/23;"QPB4405";28;"-22.8870130000";"-43.3449610000";"RUA CANDIDO BENICIO PROXIMO AO Nº 464 - SENTIDO BARRA - FX 2"
23/07/23;"LSJ3863";27;"-22.9537020000";"-43.3757780000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 3300 - SENTIDO RECREIO - FX 2"
23/07/23;"PYQ1B30";32;"-23.0035420000";"-43.4334500000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 5400 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"LSK8910";28;"-22.9731500000";"-43.3854850000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 2400 - SENTIDO RIOCENTRO - FX 3 PISTA CENTRAL"
23/07/23;"KRZ1040";89;"-22.9595420000";"-43.3880270000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4938 - SENTIDO RECREIO - FX 2"
23/07/23;"LMY8858";44;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"PYF5045";60;"-22.9974840000";"-43.3651030000";"AVENIDA AYRTON SENNA KM 1,7 - SENTIDO LINHA AMARELA - FX 3"
23/07/23;"RKH8B93";63;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"GPX4407";32;"-22.9050000000";"-43.2772222200";"RUA HERMENGARDA PROXIMO AO Nº 460 - SENTIDO ENGENHO NOVO - FX 2"
23/07/23;"LRQ6533";44;"-22.9061111100";"-43.1941666700";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1997 - SENTIDO PRACA XV - FX 1 PISTA CENTRAL"
23/07/23;"LMY4166";66;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 1 PISTA CENTRAL"
23/07/23;"KQK7069";50;"-22.9050000000";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 3 PISTA LATERAL FAIXA EXCLUSIVA BRS"
23/07/23;"OPY4098";47;"-22.9063888900";"-43.1938888900";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1997 - SENTIDO PRACA XV - FX 3 PISTA LATERAL FAIXA EXCLUSIVA BRS"
23/07/23;"LII1118";49;"-22.9588889000";"-43.3838888889";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4259 - SENTIDO TANQUE - FX 3"
23/07/23;"RJO9A61";44;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 1"
23/07/23;"LWK4J33";45;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 2"
23/07/23;"LUL8867";42;"-22.8016667000";"-43.2022222222";"AVENIDA MAESTRO PAULO E SILVA PROXIMO AO Nº 400 - SENTIDO MONERO - FX 1"
